centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;dat_codigo;dat_nombre;direccion_coor_x;direccion_coor_y;bilingue_idioma;british;seccion_ling_ingles;seccion_ling_frances;seccion_ling_aleman
28069406;LEONARDO DA VINCI;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;418179;4504850;IN;;;;
28069728;VICTOR JARA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;431621;4459122;IN;;;;
28069741;BENITO PEREZ GALDOS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;461993;4461084;IN;;;;
28069820;LEOPOLDO CALVO-SOTELO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;442820;4483695;IN;;;;
28070101;LOS NOGALES;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;415004;4454282;IN;;;;
28070691;MAESTRO RODRIGO;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;2;Madrid-Sur;449081;4435218;IN;;;;
28070718;ERNEST HEMINGWAY;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;469261;4483362;IN;;;;
28070721;BEETHOVEN;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;462728;4478535;IN;;;;
28070846;COLEGIO TORREVILANO;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;448863;4468210;IN;;;;
28070858;COLEGIO MONTESCLAROS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;421631;4506256;IN;;;;
28070883;COLEGIO ALBORADA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;3;Madrid-Este;468847;4482761;IN;;;;
28070895;COLEGIO ANTAMIRA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;3;Madrid-Este;456487;4483239;IN;;;;
28070974;NICOLAS COPERNICO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435218;4452871;IN;;;;
28070986;MADRE TERESA DE CALCUTA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;436134;4454102;IN;;;;
28071309;TRINITY COLLEGE SAN SEBASTIAN DE LOS REYES;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;1;Madrid-Norte;450654;4494813;IN;;;;
28071310;CORTES DE CADIZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;450753;4510085;IN;;;;
28071361;JOSEP TARRADELLAS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;443225;4484586;IN;;;;
28071371;PLACIDO DOMINGO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;442437;4472091;IN;;;;
28071383;AUSIAS MARCH;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;442687;4466286;IN;;;;
28071802;AGUSTIN DE ARGÜELLES;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;428906;4465214;IN;;;;
28071814;MIGUEL DELIBES;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;448261;4490441;IN;;;;
28071826;CARMEN LAFORET;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;449020;4472315;IN;;;;
28072107;LA SENDA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;436475;4460698;IN;;;;
28072132;COLEGIO CEU SAN PABLO EN SANCHINARRO;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;444860;4482823;IN;;;;
28072144;COLEGIO ESTUDIANTES LAS TABLAS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;442478;4484463;IN;;;;
28072156;COLEGIO ARENALES ARROYOMOLINOS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;422747;4459657;IN;;;;
28072168;COLEGIO AQUILA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;435331;4452367;IN;;;;
28072211;CIUDAD EDUCATIVA MUNICIPAL HIPATIA-FUHEM;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;3;Madrid-Este;454482;4469907;IN;;;;
28072272;ANTAVILLA SCHOOL;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;418539;4482300;IN;;;;
28072466;MAESTRO PADILLA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;436586;4468283;IN;;;;
28072478;ANTONIO FONTAN;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;441221;4484798;IN;;;;
28072958;GREENWICH SCHOOL;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;1;Madrid-Norte;444038;4489018;IN;;;;
28072961;HUMANITAS BILINGUAL SCHOOL TRES CANTOS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;1;Madrid-Norte;439382;4496341;IN;;;;
28072995;CORTES DE CADIZ;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;444476;4483332;IN;;;;
28073008;CONSTITUCION DE 1812;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;436192;4463454;IN;;;;
28073033;DIEGO MUÑOZ-TORRERO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;441490;4450135;IN;;;;
28073070;COLEGIO VEGASUR;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;3;Madrid-Este;450429;4451437;IN;;;;
28073148;COLEGIO CHESTERTON;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;3;Madrid-Este;471617;4488983;IN;;;;
28073151;COLEGIO ARENALES CARABANCHEL;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;438534;4469491;IN;;;;
28073161;HUMANITAS BILINGUAL SCHOOL TORREJON;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;3;Madrid-Este;462446;4478360;IN;;;;
28073173;COLEGIO STELLA MARIS LA GAVIA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;448567;4469257;IN;;;;
28073859;MANUEL FRAGA IRIBARNE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;444310;4483444;IN;;;;
28073872;PUERTA DE LA SIERRA;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;1;Madrid-Norte;447269;4516544;IN;;;;
28073884;FUENTES CLARAS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;428662;4448992;IN;;;;
28073896;ABAD Y HARIJA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;430947;4450105;IN;;;;
28073902;EL TRIGAL;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;431998;4460644;IN;;;;
28073914;EMPERADOR CARLOS V;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;437982;4463138;IN;;;;
28073926;ANTONIO MINGOTE;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;466805;4481295;IN;;;;
28073938;CHARLES DICKENS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;464929;4471106;IN;;;;
28073941;WILLIAM SHAKESPEARE;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;451018;4474313;IN;;;;
28073963;LAS NAVAS DE TOLOSA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;457312;4483677;IN;;;;
28074062;NEIL ARMSTRONG;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;443190;4448972;IN;;;;
28074074;COLEGIO PASTEUR ARROYOMOLINOS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;422631;4457839;IN;;;;
28074086;COLEGIO LA DEHESA DE HUMANES;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;430274;4455521;IN;;;;
28074131;ANTANES SCHOOL;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;433528;4462563;IN;;;;
28074244;PEDRO SALINAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;439833;4471168;IN;;;;
28074256;JOSE DE ECHEGARAY;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;5;Madrid-Capital;447993;4468724;IN;;;;
28074578;MARGARET THATCHER;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;449873;4480226;IN;;;;
28074591;ALFREDO LANDA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;454036;4474177;IN;;;;
28074670;JUAN GRIS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;427446;4462648;IN;;;;
28074918;FRANCISCO AYALA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;435407;4468628;IN;;;;
28075509;SOR JUANA DE LA CRUZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;428132;4449946;IN;;;;
28075510;JOSE GARCIA NIETO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;424417;4486330;IN;;;;
28075546;HEROES DEL 2 DE MAYO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;433456;4500487;IN;;;;
28075649;COLEGIO SANTA MONICA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;3;Madrid-Este;455185;4469979;IN;;;;
28075777;BLAS DE LEZO;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;5;Madrid-Capital;443020;4484717;IN;;;;
28076290;TEMPRANALES;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;445262;4489825;IN;;;;
28076307;MIGUEL DE CERVANTES;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;2;Madrid-Sur;439934;4463059;IN;;;;
28076320;BLAS DE LEZO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;436236;4453273;IN;;;;
28076368;ALFREDO KRAUS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;448450;4474978;IN;;;S;
28076381;MARIE CURIE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;464759;4470458;IN;;;;
28077208;ANDREA CASAMAYOR;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;456806;4483488;IN;;;;
28077211;EL BERCIAL;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;437872;4464317;IN;;;;
28077269;MARIA RODRIGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;447426;4468793;IN;;;;
28077336;AVERROES;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;421603;4459578;IN;;;;
28077348;LA LUNA;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;3;Madrid-Este;454319;4469450;IN;;;;
28077491;MONTSERRAT CABALLE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;438839;4496377;IN;;;;
28077841;EL VELLON;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;451325;4513328;IN;;;;
28077865;ALFREDO DI STEFANO;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;5;Madrid-Capital;447188;4483060;IN;;;;
28077877;ANGEL NIETO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;450079;4468073;IN;;;;
28077889;MALALA YOUSAFZAI;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;443675;4483462;IN;;;;
28077907;AFRICA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;431187;4459801;IN;;;;
28078031;ISABEL LA CATOLICA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;422656;4473733;IN;;;;
28078043;GLORIA FUERTES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;444322;4489473;IN;;;;
28078547;ELISA SORIANO FISCHER;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;436905;4463603;IN;;;;
28078559;ANTONIO FRAGUAS FORGES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;442289;4472263;IN;;;;
28078572;MARIA BLANCHARD;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;435686;4460832;IN;;;;
28078584;GABRIELA MORREALE;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;433928;4465918;IN;;;;
28078596;MARUJA MALLO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;427051;4462200;IN;;;;
28078602;YVONNE BLAKE;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;429787;4460096;IN;;;;
28078614;JOSEFINA CARABIAS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;419812;4509289;IN;;;;
28078626;MARIA DE MAEZTU;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;421727;4505321;IN;;;;
28082307;EL BOALO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;;;;;S;;
